Profile Name,Start Day,Start Time,Duration,Attributes,Cleaned title,Title,Device Type,Bookmark,Latest Bookmark,Country,Genre 1,Genre 2,Genre 3,Weekday
Vivian,2022-02-03,1:38:00 AM,1717,,Emily in Paris,Emily in Paris: Season 2: Boiling Point (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:27:46,0:27:46,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2022-02-03,1:12:00 AM,1556,,Emily in Paris,Emily in Paris: Season 2: An Englishman in Paris (Episode 5),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:26:04,0:26:04,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2022-02-03,12:38:00 AM,1977,Autoplayed: user action: User_Interaction; ,Emily in Paris,Emily in Paris: Season 2: Jules and Em (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:32:31,0:32:31,CA (Canada),Comedy,Drama,Romance,Thursday
Vivian,2022-01-28,9:53:00 PM,1,,Emily in Paris,Emily in Paris: Season 2: Jules and Em (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:09,Not latest view,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2022-01-28,9:28:00 PM,1466,,Emily in Paris,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:24:57,0:24:57,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2022-01-28,7:08:00 PM,95,Autoplayed: user action: User_Interaction; ,Emily in Paris,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:01:43,Not latest view,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2022-01-28,6:44:00 PM,1429,,Emily in Paris,Emily in Paris: Season 2: Do You Know the Way to St. Tropez? (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:25:46,0:25:46,CA (Canada),Comedy,Drama,Romance,Friday
Vivian,2022-01-23,10:04:00 PM,139,,Emily in Paris,Emily in Paris: Season 2: Do You Know the Way to St. Tropez? (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:27,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2022-01-23,9:42:00 PM,1251,,Emily in Paris,Emily in Paris: Season 2: Voulez-Vous Coucher Avec Moi? (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:24:27,0:24:27,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2022-01-23,9:37:00 PM,150,Autoplayed: user action: User_Interaction; ,Emily in Paris,Emily in Paris: Season 1: Emily in Paris (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:30,0:02:30,CA (Canada),Comedy,Drama,Romance,Sunday
Ashley,2022-01-16,12:41:00 PM,2183,,Emily in Paris,Emily in Paris: Season 2: French Revolution (Episode 10),Chrome PC (Cadmium),0:36:09,0:36:09,GB (United Kingdom),Comedy,Drama,Romance,Sunday
Ashley,2022-01-16,12:14:00 PM,1602,,Emily in Paris,Emily in Paris: Season 2: Scents & Sensibility (Episode 9),Chrome PC (Cadmium),0:26:51,0:26:51,GB (United Kingdom),Comedy,Drama,Romance,Sunday
Ashley,2022-01-16,12:01:00 PM,759,,Emily in Paris,Emily in Paris: Season 2: Champagne Problems (Episode 8),Chrome PC (Cadmium),0:24:17,0:24:17,GB (United Kingdom),Comedy,Drama,Romance,Sunday
Ashley,2022-01-14,1:10:00 AM,651,Autoplayed: user action: None; ,Emily in Paris,Emily in Paris: Season 2: Champagne Problems (Episode 8),Chrome PC (Cadmium),0:11:00,Not latest view,GB (United Kingdom),Comedy,Drama,Romance,Friday
Ashley,2022-01-14,12:55:00 AM,927,,Emily in Paris,"Emily in Paris: Season 2: The Cook, the Thief, Her Ghost and His Lover (Episode 7)",Chrome PC (Cadmium),0:27:18,0:27:18,GB (United Kingdom),Comedy,Drama,Romance,Friday
Ashley,2022-01-13,11:27:00 PM,702,,Emily in Paris,"Emily in Paris: Season 2: The Cook, the Thief, Her Ghost and His Lover (Episode 7)",Chrome PC (Cadmium),0:11:51,Not latest view,GB (United Kingdom),Comedy,Drama,Romance,Thursday
Ashley,2022-01-13,10:58:00 PM,1560,,Emily in Paris,Emily in Paris: Season 2: Boiling Point (Episode 6),Chrome PC (Cadmium),0:27:49,0:27:49,GB (United Kingdom),Comedy,Drama,Romance,Thursday
Ashley,2022-01-13,1:23:00 PM,111,Autoplayed: user action: None; ,Emily in Paris,Emily in Paris: Season 2: Boiling Point (Episode 6),Chrome PC (Cadmium),0:02:00,Not latest view,GB (United Kingdom),Comedy,Drama,Romance,Thursday
Ashley,2022-01-13,12:41:00 PM,1579,,Emily in Paris,Emily in Paris: Season 2: An Englishman in Paris (Episode 5),Chrome PC (Cadmium),0:26:08,0:26:08,GB (United Kingdom),Comedy,Drama,Romance,Thursday
Ashley,2022-01-13,11:48:00 AM,1946,,Emily in Paris,Emily in Paris: Season 2: Jules and Em (Episode 4),Chrome PC (Cadmium),0:32:35,0:32:35,GB (United Kingdom),Comedy,Drama,Romance,Thursday
Ashley,2022-01-13,11:45:00 AM,153,,Emily in Paris,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),Chrome PC (Cadmium),0:25:01,0:25:01,GB (United Kingdom),Comedy,Drama,Romance,Thursday
Ashley,2022-01-07,12:59:00 AM,702,,Emily in Paris,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),Chrome PC (Cadmium),0:20:54,Not latest view,CA (Canada),Comedy,Drama,Romance,Friday
Ashley,2022-01-07,12:59:00 AM,709,,Emily in Paris,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),Chrome PC (Cadmium),0:21:01,Not latest view,GB (United Kingdom),Comedy,Drama,Romance,Friday
Ashley,2022-01-05,6:07:00 PM,552,,Emily in Paris,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),Chrome PC (Cadmium),0:09:12,Not latest view,CA (Canada),Comedy,Drama,Romance,Wednesday
Ashley,2022-01-02,1:25:00 AM,1372,,Emily in Paris,Emily in Paris: Season 2: Do You Know the Way to St. Tropez? (Episode 2),Chrome PC (Cadmium),0:25:44,0:25:44,CA (Canada),Comedy,Drama,Romance,Sunday
Ashley,2021-12-31,9:19:00 PM,163,,Emily in Paris,Emily in Paris: Season 2: Do You Know the Way to St. Tropez? (Episode 2),Chrome PC (Cadmium),0:02:52,Not latest view,CA (Canada),Comedy,Drama,Romance,Friday
Ashley,2021-12-31,8:53:00 PM,1137,,Emily in Paris,Emily in Paris: Season 2: Voulez-Vous Coucher Avec Moi? (Episode 1),Chrome PC (Cadmium),0:24:30,0:24:30,CA (Canada),Comedy,Drama,Romance,Friday
Ashley,2021-12-30,2:17:00 AM,284,,Emily in Paris,Emily in Paris: Season 2: Voulez-Vous Coucher Avec Moi? (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:04:45,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2021-12-30,2:14:00 AM,6,Autoplayed: user action: None; ,Emily in Paris,Emily in Paris: Season 1: Masculin Féminin (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:06,0:00:06,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2021-09-02,9:33:00 PM,150,,Emily in Paris,Emily in Paris: Season 1: Emily in Paris (Episode 1),Chrome PC (Cadmium),0:24:08,0:24:08,FR (France),Comedy,Drama,Romance,Thursday
Ashley,2021-09-02,9:33:00 PM,6,,Emily in Paris,Emily in Paris: Season 1: Sexy or Sexist (Episode 3),Chrome PC (Cadmium),0:00:06,0:00:06,FR (France),Comedy,Drama,Romance,Thursday
Ashley,2021-08-15,9:05:00 PM,1511,,Emily in Paris,Emily in Paris: Season 1: Masculin Féminin (Episode 2),Chrome PC (Cadmium),0:25:10,Not latest view,FR (France),Comedy,Drama,Romance,Sunday
Ashley,2021-08-15,9:05:00 PM,10,,Emily in Paris,Emily in Paris: Season 1: Emily in Paris (Episode 1),Chrome PC (Cadmium),0:27:57,Not latest view,FR (France),Comedy,Drama,Romance,Sunday
Ashley,2020-10-24,10:04:00 PM,1951,Autoplayed: user action: None; ,Emily in Paris,Emily in Paris: Season 1: Cancel Couture (Episode 10),Chrome PC (Cadmium),0:32:40,0:32:40,CA (Canada),Comedy,Drama,Romance,Saturday
Ashley,2020-10-24,9:32:00 PM,1328,Autoplayed: user action: None; ,Emily in Paris,Emily in Paris: Season 1: An American Auction in Paris (Episode 9),Chrome PC (Cadmium),0:22:17,0:22:17,CA (Canada),Comedy,Drama,Romance,Saturday
Ashley,2020-10-24,8:54:00 PM,1643,,Emily in Paris,Emily in Paris: Season 1: Family Affair (Episode 8),Chrome PC (Cadmium),0:27:13,0:27:13,CA (Canada),Comedy,Drama,Romance,Saturday
Ashley,2020-10-16,1:10:00 AM,1700,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: French Ending (Episode 7),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:26:04,0:26:04,CA (Canada),Comedy,Drama,Romance,Friday
Ashley,2020-10-16,1:09:00 AM,28,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: Ringarde (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:27:39,0:27:39,CA (Canada),Comedy,Drama,Romance,Friday
Ashley,2020-10-15,11:59:00 PM,1692,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: Ringarde (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:27:12,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2020-10-15,11:35:00 PM,1477,Autoplayed: user action: None; ,Emily in Paris,Emily in Paris: Season 1: Faux Amis (Episode 5),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:24:45,0:24:45,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2020-10-15,11:34:00 PM,37,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: A Kiss Is Just a Kiss (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:25:23,0:25:23,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2020-10-15,11:01:00 PM,1507,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: A Kiss Is Just a Kiss (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:24:47,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2020-10-15,10:36:00 PM,1497,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: Sexy or Sexist (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:24:37,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2020-10-15,10:08:00 PM,1495,Autoplayed: user action: Unspecified; ,Emily in Paris,Emily in Paris: Season 1: Masculin Féminin (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:24:55,Not latest view,CA (Canada),Comedy,Drama,Romance,Thursday
Ashley,2020-10-04,2:06:00 PM,1653,,Emily in Paris,Emily in Paris: Season 1: Emily in Paris (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:27:47,Not latest view,CA (Canada),Comedy,Drama,Romance,Sunday
Philip,2022-04-03,2:45:00 AM,961,Autoplayed: user action: User_Interaction; ,Emma.,Emma.,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:17:20,0:17:20,CA (Canada),Comedy,Drama,Romance,Sunday
Vivian,2022-04-04,1:29:00 AM,6437,,Emma.,Emma.,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,1:57:53,1:57:53,CA (Canada),Comedy,Drama,Romance,Monday
Vivian,2021-12-11,10:07:00 PM,52,Autoplayed: user action: None; ,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: Standard Deviation (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:52,0:00:52,CA (Canada),Comedy,,,Saturday
Vivian,2021-12-11,9:45:00 PM,1323,Autoplayed: user action: User_Interaction; ,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: I Wish I Were Gus (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:22:40,0:22:40,CA (Canada),Comedy,,,Saturday
Vivian,2021-12-11,9:43:00 PM,73,,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: I Love You (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:22:39,0:22:39,CA (Canada),Comedy,,,Saturday
Vivian,2021-11-30,10:42:00 PM,1096,Autoplayed: user action: User_Interaction; ,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: I Love You (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:18:44,Not latest view,CA (Canada),Comedy,,,Tuesday
Vivian,2021-11-30,4:16:00 PM,4,Autoplayed: user action: None; ,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: I Love You (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:04,Not latest view,CA (Canada),Comedy,,,Tuesday
Vivian,2021-11-30,3:53:00 PM,1381,,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: Pilot (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:01,0:23:01,CA (Canada),Comedy,,,Tuesday
Vivian,2021-11-12,6:54:00 PM,3,Autoplayed: user action: None; ,Everybody Loves Raymond,Everybody Loves Raymond: Season 1: Pilot (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:04,Not latest view,CA (Canada),Comedy,,,Friday
Vivian,2022-07-23,7:39:00 PM,735,,Extraordinary Attorney Woo,Extraordinary Attorney Woo: Season 1: Extraordinary Attorney Woo (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:12:16,0:12:16,CA (Canada),Drama,,,Saturday
Ashley,2023-12-31,11:35:00 PM,5318,,Falling for Christmas,Falling for Christmas,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,1:29:32,1:29:32,CA (Canada),Comedy,Romance,,Sunday
Ashley,2018-03-02,2:50:00 AM,1832,,Fifty Shades of Grey,Fifty Shades of Grey,Chrome PC (Cadmium),1:58:47,1:58:47,CA (Canada),Drama,Romance,Thriller,Friday
Ashley,2018-03-01,4:14:00 AM,297,,Fifty Shades of Grey,Fifty Shades of Grey,Chrome PC (Cadmium),1:28:15,Not latest view,CA (Canada),Drama,Romance,Thriller,Thursday
Ashley,2018-03-01,2:00:00 AM,5066,,Fifty Shades of Grey,Fifty Shades of Grey,Chrome PC (Cadmium),1:23:18,Not latest view,CA (Canada),Drama,Romance,Thriller,Thursday
Philip,2022-09-10,3:37:00 AM,30,,Finding You,Finding You,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:30,0:00:30,CA (Canada),Drama,Romance,,Saturday
Vivian,2023-08-19,2:54:00 AM,124,Autoplayed: user action: User_Interaction; ,Fisk,Fisk: Season 1: Episode 2,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:04,0:02:04,CA (Canada),Comedy,Drama,,Saturday
Vivian,2023-08-19,2:25:00 AM,1697,,Fisk,Fisk: Season 1: Episode 1,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:28:17,0:28:17,CA (Canada),Comedy,Drama,,Saturday
Philip,2022-03-26,1:27:00 AM,21,Autoplayed: user action: None; ,Focus,Focus,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:28:52,0:28:52,CA (Canada),Comedy,Crime,Drama,Saturday
Philip,2022-03-26,12:52:00 AM,1679,Autoplayed: user action: User_Interaction; ,Focus,Focus,Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:28:32,Not latest view,CA (Canada),Comedy,Crime,Drama,Saturday
Philip,2022-07-31,4:11:00 AM,17,Autoplayed: user action: User_Interaction; ,For Life,For Life: Season 1: Pilot (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:17,0:00:17,CA (Canada),Biography,Crime,Drama,Sunday
Vivian,2020-12-30,8:17:00 PM,657,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with the Memorial Service (Episode 17),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:15,0:23:15,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,7:55:00 PM,1271,,Friends,Friends: Season 9: The One with the Boob Job (Episode 16),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:06,0:23:06,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,7:34:00 PM,1273,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with the Mugging (Episode 15),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:22:38,0:22:38,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,7:20:00 PM,46,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with the Mugging (Episode 15),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:46,Not latest view,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:53:00 PM,1391,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with the Blind Dates (Episode 14),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:09,0:23:09,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:21:00 PM,1814,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One Where Monica Sings (Episode 13),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:30:44,0:30:44,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,4:58:00 PM,1390,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with Phoebe's Rats (Episode 12),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:11,0:23:11,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,4:34:00 PM,1371,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One Where Rachel Goes Back to Work (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:08,0:23:08,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:59:00 AM,1032,,Friends,Friends: Season 9: The One with Christmas in Tulsa (Episode 10),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:22:24,0:22:24,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:58:00 AM,1,Autoplayed: user action: None; ,Friends,Friends: Season 9: The One with Rachel's Other Sister (Episode 8),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:01,0:00:01,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:58:00 AM,10,Autoplayed: user action: None; ,Friends,Friends: Season 9: The One with Rachel's Other Sister (Episode 8),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:10,Not latest view,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:34:00 AM,1368,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with Ross' Inappropriate Song (Episode 7),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:09,0:23:09,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-30,5:10:00 AM,1402,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with the Male Nanny (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:31:56,0:31:56,CA (Canada),Comedy,Romance,,Wednesday
Vivian,2020-12-29,6:43:00 PM,479,Autoplayed: user action: None; ,Friends,Friends: Season 9: The One with the Male Nanny (Episode 6),Chrome PC (Cadmium),0:08:40,Not latest view,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-29,6:20:00 PM,1356,Autoplayed: user action: None; ,Friends,Friends: Season 9: The One with Phoebe's Birthday Dinner (Episode 5),Chrome PC (Cadmium),0:23:08,0:23:08,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-29,5:57:00 PM,1358,,Friends,Friends: Season 9: The One with the Sharks (Episode 4),Chrome PC (Cadmium),0:23:09,0:23:09,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-29,5:13:00 PM,1,Autoplayed: user action: None; ,Friends,Friends: Season 9: The One with the Sharks (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:01,Not latest view,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-29,6:48:00 AM,1358,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One with the Pediatrician (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:08,0:23:08,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-29,6:25:00 AM,1350,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One Where Emma Cries (Episode 2),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:07,0:23:07,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-29,6:15:00 AM,563,,Friends,Friends: Season 9: The One Where No One Proposes (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:09,0:23:09,CA (Canada),Comedy,Romance,,Tuesday
Vivian,2020-12-28,10:03:00 PM,1353,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 9: The One Where No One Proposes (Episode 1),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:23:05,Not latest view,CA (Canada),Comedy,Romance,,Monday
Vivian,2020-12-28,9:42:00 PM,1173,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Rachel Has a Baby: Part 2 (Episode 24),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Monday
Vivian,2020-12-28,12:00:00 AM,1284,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Rachel Has a Baby: Part 1 (Episode 23),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:52,0:21:52,CA (Canada),Comedy,Romance,,Monday
Vivian,2020-12-27,8:56:00 PM,1276,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Rachel Is Late (Episode 22),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:49,0:21:49,CA (Canada),Comedy,Romance,,Sunday
Vivian,2020-12-27,8:35:00 PM,1188,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Cooking Class (Episode 21),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Sunday
Vivian,2020-12-27,1:49:00 AM,104,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Cooking Class (Episode 21),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:02:09,Not latest view,CA (Canada),Comedy,Romance,,Sunday
Vivian,2020-12-27,1:27:00 AM,1226,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Baby Shower (Episode 20),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Sunday
Vivian,2020-12-27,1:08:00 AM,1120,Autoplayed: user action: None; ,Friends,Friends: Season 8: The One with Joey's Interview (Episode 19),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:55,0:21:55,CA (Canada),Comedy,Romance,,Sunday
Vivian,2020-12-26,11:05:00 PM,173,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with Joey's Interview (Episode 19),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:03:19,Not latest view,CA (Canada),Comedy,Romance,,Saturday
Vivian,2020-12-26,10:44:00 PM,1280,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One in Massapequa (Episode 18),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:52,0:21:52,CA (Canada),Comedy,Romance,,Saturday
Vivian,2020-12-26,6:13:00 PM,1282,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Tea Leaves (Episode 17),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Saturday
Vivian,2020-12-26,1:49:00 AM,1229,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Joey Tells Rachel (Episode 16),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:00,0:21:00,CA (Canada),Comedy,Romance,,Saturday
Vivian,2020-12-26,1:27:00 AM,1280,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Birthing Video (Episode 15),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Saturday
Vivian,2020-12-26,1:05:00 AM,1282,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Secret Closet (Episode 14),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Saturday
Vivian,2020-12-25,5:10:00 PM,1260,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Chandler Takes a Bath (Episode 13),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:33,0:21:33,CA (Canada),Comedy,Romance,,Friday
Vivian,2020-12-25,4:48:00 PM,1299,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Joey Dates Rachel (Episode 12),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:52,0:21:52,CA (Canada),Comedy,Romance,,Friday
Vivian,2020-12-25,4:27:00 PM,1290,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Creepy Holiday Card (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:52,0:21:52,CA (Canada),Comedy,Romance,,Friday
Vivian,2020-12-25,4:05:00 PM,1286,,Friends,Friends: Season 8: The One with Monica's Boots (Episode 10),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:54,0:21:54,CA (Canada),Comedy,Romance,,Friday
Vivian,2020-12-25,4:05:00 PM,1,,Friends,Friends: Season 8: The One with the Creepy Holiday Card (Episode 11),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:00:01,Not latest view,CA (Canada),Comedy,Romance,,Friday
Vivian,2020-12-24,4:43:00 AM,118,Autoplayed: user action: None; ,Friends,Friends: Season 8: The One with the Halloween Party (Episode 6),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:01:58,0:01:58,CA (Canada),Comedy,Romance,,Thursday
Vivian,2020-12-24,4:21:00 AM,1312,Autoplayed: user action: None; ,Friends,Friends: Season 8: The One with Rachel's Date (Episode 5),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:53,0:21:53,CA (Canada),Comedy,Romance,,Thursday
Vivian,2020-12-24,3:58:00 AM,1313,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One with the Videotape (Episode 4),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:22:22,0:22:22,CA (Canada),Comedy,Romance,,Thursday
Vivian,2020-12-24,12:11:00 AM,1283,Autoplayed: user action: Unspecified; ,Friends,Friends: Season 8: The One Where Rachel Tells ... (Episode 3),Samsung CE 2019 Muse-M RU8000 5.1 Smart TV,0:21:50,0:21:50,CA (Canada),Comedy,Romance,,Thursday
